datadate,ticker,conm,act,at,capx,ceq,che,cogs,csho,dlc,dlcch,dltis,dltr,dltt,dp,dpact,dv,emp,epsfx,ib,intan,invch,invt,lct,lt,niadj,oancf,oiadp,ppent,pstk,pstkl,pstkr,sale,seq,txditc,xint,xrd,xsga,mkvalt,prcc_f,sic
2009-06-30,ADP,AUTOMATIC DATA PROCESSING,20703.9,25351.7,157.9,5322.6,2296.1,4531.4,501.7,732.8,730.0,12.5,21.9,42.7,308.1,1175.8,629.4,45.0,2.63,1328.2,2955.6,0.0,0.0,18756.3,20029.1,1332.6,1562.6,1830.0,734.5,0.0,0.0,0.0,8867.1,5322.6,254.5,33.3,499.7,2197.6,17780.248,35.44,7374
2010-06-30,ADP,AUTOMATIC DATA PROCESSING,22316.7,26862.2,102.9,5478.9,1671.2,4729.7,492.0,2.8,-730.0,0.0,2.9,39.8,309.2,1155.0,673.4,47.0,2.4,1207.3,2925.7,0.0,0.0,20052.2,21383.3,1211.4,1682.1,1768.2,673.8,0.0,0.0,0.0,8927.7,5478.9,306.4,8.6,513.9,2120.6,19807.92,40.26,7374
2011-06-30,ADP,AUTOMATIC DATA PROCESSING,28583.5,34238.3,181.9,6010.4,1425.7,5413.3,490.8,2.8,,0.0,5.7,34.2,318.2,1235.5,692.4,51.0,2.52,1254.2,3789.3,0.0,0.0,26786.8,28227.9,1254.2,1705.8,1824.7,716.2,0.0,0.0,0.0,9879.5,6010.4,373.5,8.6,577.2,2323.3,25855.344,52.68,7374
2012-06-30,ADP,AUTOMATIC DATA PROCESSING,25155.6,30815.5,140.1,6114.0,1578.5,5916.7,484.2,18.2,,0.0,2.0,16.8,323.3,1251.1,739.7,57.0,2.82,1388.5,3866.5,0.0,0.0,23239.4,24701.5,1388.5,1910.2,1959.0,706.3,0.0,0.0,0.0,10665.2,6114.0,391.3,7.7,599.9,2466.2,26950.572,55.66,7374
2013-06-30,ADP,AUTOMATIC DATA PROCESSING,26201.0,32268.1,174.6,6189.9,1727.1,6332.6,482.6,248.7,245.9,0.0,17.5,14.7,317.0,1314.2,805.5,60.0,2.8,1364.1,3695.8,0.0,0.0,24732.8,26078.2,1405.8,1577.2,2039.9,728.7,0.0,0.0,0.0,11310.1,6189.9,234.4,9.1,654.3,2620.6,33231.836,68.86,7374
2014-06-30,ADP,AUTOMATIC DATA PROCESSING,25833.4,32051.7,216.6,6670.2,4015.8,6885.2,480.2,2175.8,1927.1,0.0,3.3,11.5,336.2,1348.3,883.1,61.0,3.11,1502.6,3746.1,0.0,0.0,23908.0,25381.5,1515.9,1821.4,2222.7,777.4,0.0,0.0,0.0,12206.5,6670.2,288.8,6.1,718.0,2762.4,38070.256,79.28,7374
2015-06-30,ADP,AUTOMATIC DATA PROCESSING,28809.2,33110.5,158.8,4808.5,1665.9,6149.7,466.4,2.5,-2173.0,0.0,2.3,9.2,277.9,1103.7,927.6,55.0,2.89,1376.5,2296.7,0.0,0.0,27113.7,28302.0,1452.5,1905.6,2014.0,672.7,0.0,0.0,0.0,10938.5,4808.5,172.1,6.5,595.4,2496.9,37419.272,80.23,7374
2016-06-30,ADP,AUTOMATIC DATA PROCESSING,39500.4,43670.0,168.5,4481.6,3214.6,6551.7,455.7,2.5,,1998.3,1.5,2007.7,288.6,1155.8,943.6,57.0,3.25,1493.4,2216.2,0.0,0.0,35847.4,39188.4,1492.5,1859.9,2238.7,685.0,0.0,0.0,0.0,11667.8,4481.6,251.1,56.2,603.7,2588.8,41865.159,91.87,7374
2017-06-30,ADP,AUTOMATIC DATA PROCESSING,32658.7,37180.0,240.2,3977.0,2783.6,6953.7,445.0,7.8,,0.0,2.0,2002.4,316.1,1251.5,995.2,58.0,3.85,1733.4,2361.2,0.0,0.0,29815.9,33203.0,1733.4,2125.9,2405.9,779.9,0.0,0.0,0.0,12379.8,3977.0,163.1,80.0,627.5,2704.1,45594.7,102.46,7374
2018-06-30,ADP,AUTOMATIC DATA PROCESSING,32050.0,37088.7,206.1,3459.6,2173.3,7465.0,438.8,2.5,,0.0,7.3,2002.4,377.6,1342.6,1063.7,57.0,3.66,1620.8,3129.9,0.0,0.0,30413.6,33629.1,1620.8,2515.2,2625.1,793.7,0.0,0.0,0.0,13325.8,3459.6,107.3,102.7,630.2,2858.1,58860.632,134.14,7374
2019-06-30,ADP,AUTOMATIC DATA PROCESSING,34342.3,41887.7,162.0,5399.9,1959.7,7677.6,434.2,264.5,262.0,0.0,2.1,2002.2,409.0,1417.6,1293.0,58.0,5.24,2292.8,3394.5,0.0,0.0,32627.7,36487.8,2292.8,2688.3,3080.8,764.2,0.0,0.0,0.0,14175.2,5399.9,659.9,129.9,636.3,3007.8,71786.286,165.33,7374
2020-06-30,ADP,AUTOMATIC DATA PROCESSING,31564.1,39165.5,172.7,5752.2,1908.5,7914.7,429.9,1110.9,-248.4,0.0,2.2,1347.2,480.0,1524.8,1470.5,58.0,5.7,2466.5,3525.2,0.0,0.0,30126.6,33413.3,2466.5,3026.2,3293.2,1197.6,0.0,0.0,0.0,14589.8,5752.2,731.9,107.1,674.1,2901.9,64007.811,148.89,7374
2009-09-30,BDX,BECTON DICKINSON & CO,4646.954,9304.624,591.103,5142.712,1945.805,2986.168,237.082,402.965,1.196,739.232,0.311,1488.46,411.43,3274.7,316.877,29.116,4.92,1213.054,1225.745,-98.344,1156.762,1777.093,4161.912,1231.603,1716.816,1695.353,2966.629,0.0,0.0,0.0,7160.874,5142.712,18.191,69.749,408.128,2067.923,16536.4695,69.75,3841
2010-09-30,BDX,BECTON DICKINSON & CO,4505.25,9650.694,537.306,5434.58,1744.195,3115.201,229.816,202.758,-200.193,0.0,0.076,1495.357,427.982,3431.57,345.713,28.803,4.9,1176.34,1557.362,-116.5,1145.337,1671.673,4216.114,1317.61,1744.268,1676.797,3100.492,0.0,0.0,0.0,7372.333,5434.58,21.558,87.699,430.997,2152.353,17029.3656,74.1,3841
2011-09-30,BDX,BECTON DICKINSON & CO,4668.331,10430.428,515.385,4828.175,1563.313,3310.506,214.818,234.932,34.251,991.265,0.035,2484.665,426.846,3669.012,361.199,29.369,5.59,1264.852,2106.29,-117.539,1244.972,1823.228,5602.253,1270.994,1716.0,1778.432,3211.197,0.0,0.0,0.0,7828.904,4828.175,58.553,121.948,476.496,2313.12,15750.4558,73.32,3841
2012-09-30,BDX,BECTON DICKINSON & CO,5322.071,11360.909,487.43,4135.889,2180.731,3327.105,196.911,405.142,1.595,1488.285,42.346,3761.112,428.283,3742.117,367.611,29.555,5.3,1109.528,2234.943,-92.413,1240.679,1978.055,7225.02,1169.927,1760.228,1571.185,3303.928,0.0,0.0,0.0,7708.382,4135.889,72.33,169.008,471.755,2381.809,15469.3282,78.56,3841
2013-09-30,BDX,BECTON DICKINSON & CO,5873.0,12149.0,522.0,5043.0,2608.0,3465.0,193.999,207.0,-199.0,0.0,0.0,3763.0,459.0,3961.0,386.0,29.979,4.67,929.0,2313.0,-145.0,1402.0,2130.0,7106.0,1293.0,1505.0,1621.0,3476.0,0.0,0.0,0.0,8054.0,5043.0,203.0,171.0,494.0,2509.0,19403.78,100.02,3841
2014-09-30,BDX,BECTON DICKINSON & CO,6131.0,12447.0,592.0,5053.0,2745.0,3646.0,191.892,203.0,-4.0,0.0,0.0,3767.0,494.0,4160.0,421.0,30.619,5.99,1185.0,2214.0,-188.0,1495.0,2235.0,7394.0,1185.0,1746.0,1654.0,3605.0,0.0,0.0,0.0,8446.0,5053.0,130.0,167.0,550.0,2652.0,21839.2285,113.81,3841
2015-09-30,BDX,BECTON DICKINSON & CO,6045.0,26820.0,596.0,7164.0,1444.0,4759.0,210.696,1452.0,497.0,6163.0,6.0,11370.0,828.0,4217.0,485.0,49.517,3.35,695.0,14924.0,200.0,1959.0,4386.0,19656.0,695.0,1730.0,1512.0,4060.0,0.0,0.0,0.0,10282.0,7164.0,1951.0,294.0,632.0,3183.0,27950.9314,132.66,3841
2016-09-30,BDX,BECTON DICKINSON & CO,6367.0,25586.0,693.0,7633.0,1568.0,5442.0,213.291,1001.0,-500.0,0.0,753.0,10550.0,1050.0,4518.0,562.0,50.928,4.49,976.0,13769.0,69.0,1719.0,4400.0,17953.0,976.0,2559.0,2133.0,3901.0,0.0,0.0,0.0,12483.0,7633.0,792.0,418.0,828.0,3858.0,38334.7914,179.73,3841
2017-09-30,BDX,BECTON DICKINSON & CO,18633.0,37734.0,726.0,12946.0,14199.0,5212.0,227.942,203.0,-200.0,11461.0,3980.0,18667.0,939.0,4752.0,677.0,41.933,4.6,1100.0,13457.0,-46.0,1818.0,3342.0,24786.0,1030.0,2550.0,2243.0,4638.0,2.0,2475.0,0.0,12093.0,12948.0,776.0,553.0,774.0,3699.0,44665.2349,195.95,3841
2018-09-30,BDX,BECTON DICKINSON & CO,7411.0,53904.0,895.0,20992.0,1253.0,6371.0,268.224,2601.0,,5085.0,3996.0,18894.0,1855.0,5110.0,927.0,76.032,0.6,311.0,40041.0,246.0,2451.0,7216.0,32910.0,159.0,2865.0,2736.0,5375.0,2.0,2475.0,0.0,15983.0,20994.0,2310.0,748.0,1006.0,5021.0,70006.464,261.0,3841
2019-09-30,BDX,BECTON DICKINSON & CO,6664.0,51765.0,957.0,21079.0,620.0,6872.0,270.427,1309.0,,2709.0,4743.0,18081.0,2130.0,5469.0,984.0,70.093,3.94,1233.0,38354.0,-148.0,2579.0,5655.0,30684.0,1082.0,3330.0,2894.0,5659.0,2.0,2475.0,0.0,17290.0,21081.0,1834.0,683.0,1062.0,5394.0,68407.2139,252.96,3841
2020-09-30,BDX,BECTON DICKINSON & CO,8969.0,54012.0,810.0,23763.0,2937.0,7242.0,290.017,812.0,,3389.0,5149.0,17560.0,2030.0,5996.0,1026.0,72.0,2.71,874.0,37433.0,-125.0,2743.0,5836.0,30247.0,767.0,3539.0,2424.0,6341.0,2.0,2475.0,0.0,17117.0,23765.0,1530.0,571.0,1096.0,5421.0,67481.1556,232.68,3841
2009-12-31,VZ,VERIZON COMMUNICATIONS INC,22608.0,227251.0,17047.0,41606.0,2499.0,42622.0,2835.668,7205.0,-1652.0,12040.0,19260.0,55051.0,16215.0,137052.0,5271.0,222.927,1.29,3651.0,101303.0,235.0,2289.0,29136.0,142884.0,3651.0,31565.0,19480.0,91466.0,0.0,0.0,0.0,107808.0,41606.0,19310.0,3774.0,,29491.0,93945.6808,33.13,4812
2010-12-31,VZ,VERIZON COMMUNICATIONS INC,22348.0,220005.0,16458.0,38569.0,7213.0,42008.0,2827.023,7542.0,-1097.0,0.0,8136.0,45252.0,16303.0,123944.0,5412.0,194.4,0.9,2549.0,100814.0,299.0,1131.0,30597.0,133093.0,2549.0,33363.0,18616.0,87711.0,0.0,0.0,0.0,106800.0,38569.0,22818.0,3487.0,,29873.0,101150.8829,35.78,4812
2011-12-31,VZ,VERIZON COMMUNICATIONS INC,30939.0,230461.0,16244.0,35970.0,13954.0,45875.0,2834.016,4849.0,1928.0,11060.0,11805.0,50303.0,16496.0,127192.0,5555.0,193.9,0.85,2404.0,102485.0,208.0,940.0,30761.0,144553.0,2404.0,29780.0,12880.0,88434.0,0.0,0.0,0.0,110875.0,35970.0,25060.0,3269.0,,35624.0,113700.7219,40.12,4812
2012-12-31,VZ,VERIZON COMMUNICATIONS INC,21235.0,225222.0,16175.0,33157.0,3563.0,45916.0,2858.569,4369.0,-1437.0,4489.0,6403.0,47618.0,16460.0,120933.0,5230.0,183.4,0.31,875.0,107816.0,-136.0,1075.0,26956.0,139689.0,875.0,31486.0,14139.0,88642.0,0.0,0.0,0.0,115846.0,33157.0,24677.0,2977.0,,39331.0,123690.2806,43.27,4812
2013-12-31,VZ,VERIZON COMMUNICATIONS INC,70994.0,274098.0,16604.0,38836.0,54129.0,44887.0,2862.0,3933.0,-142.0,49166.0,8163.0,89658.0,16606.0,131909.0,5936.0,176.8,4.0,11497.0,106181.0,56.0,1020.0,27050.0,178682.0,11497.0,38818.0,31968.0,88956.0,0.0,0.0,0.0,120550.0,38836.0,28639.0,2721.0,,27089.0,140638.68,49.14,4812
2014-12-31,VZ,VERIZON COMMUNICATIONS INC,29623.0,232708.0,17191.0,12298.0,11153.0,49931.0,4154.964,2735.0,-475.0,30967.0,17669.0,110536.0,16533.0,140561.0,7803.0,177.3,2.42,9625.0,105708.0,-132.0,1153.0,28064.0,219032.0,9625.0,30631.0,19599.0,89947.0,0.0,0.0,0.0,127079.0,12298.0,41578.0,4891.0,,41016.0,194369.2159,46.78,4812
2015-12-31,VZ,VERIZON COMMUNICATIONS INC,22280.0,244640.0,17775.0,16428.0,5070.0,52557.0,4073.175,6489.0,-344.0,6667.0,9340.0,103705.0,16017.0,136622.0,8538.0,177.7,4.37,17879.0,120244.0,-99.0,1252.0,35052.0,226798.0,17879.0,38930.0,33060.0,83541.0,0.0,0.0,0.0,131620.0,16428.0,45484.0,5504.0,,29986.0,188262.1485,46.22,4812
2016-12-31,VZ,VERIZON COMMUNICATIONS INC,26395.0,244180.0,17059.0,22524.0,2880.0,51424.0,4076.684,2645.0,-149.0,17950.0,19159.0,105433.0,15928.0,147464.0,9262.0,160.9,3.21,13127.0,122775.0,61.0,1202.0,30340.0,220148.0,13127.0,22715.0,26052.0,84751.0,0.0,0.0,0.0,125980.0,22524.0,45964.0,5080.0,,32576.0,217613.3919,53.38,4812
2017-12-31,VZ,VERIZON COMMUNICATIONS INC,29913.0,257143.0,17247.0,43096.0,2079.0,51385.0,4079.476,3453.0,-170.0,31997.0,24237.0,113642.0,16730.0,157930.0,9472.0,155.4,7.36,30101.0,127836.0,168.0,1034.0,33037.0,212456.0,30101.0,25305.0,27206.0,88568.0,0.0,0.0,0.0,126034.0,43096.0,31232.0,5411.0,,30713.0,215926.6647,52.93,4812
2018-12-31,VZ,VERIZON COMMUNICATIONS INC,34636.0,264829.0,16658.0,53145.0,3792.0,55205.0,4132.033,7190.0,-790.0,10777.0,14558.0,105873.0,17380.0,163549.0,9772.0,144.5,3.76,15528.0,128519.0,-324.0,1336.0,37930.0,210119.0,15528.0,34339.0,29791.0,89286.0,0.0,0.0,0.0,130863.0,53145.0,33795.0,5573.0,,28487.0,232302.8953,56.22,4812
2019-12-31,VZ,VERIZON COMMUNICATIONS INC,37473.0,291727.0,17939.0,61395.0,3815.0,54726.0,4135.828,14038.0,,18655.0,23886.0,119105.0,16682.0,173819.0,10016.0,135.0,4.65,19265.0,128946.0,-76.0,1422.0,44868.0,228892.0,19265.0,35746.0,30303.0,114609.0,0.0,0.0,0.0,131868.0,61395.0,34703.0,5386.0,,30157.0,253939.8392,61.4,4812
2020-12-31,VZ,VERIZON COMMUNICATIONS INC,54594.0,316481.0,18192.0,67842.0,23366.0,51201.0,4138.13,9374.0,,31457.0,17188.0,141173.0,16720.0,184904.0,10232.0,132.2,4.3,17801.0,130283.0,-369.0,1796.0,39660.0,247209.0,17801.0,41768.0,28924.0,117364.0,0.0,0.0,0.0,128292.0,67842.0,35711.0,4829.0,,31447.0,243115.1375,58.75,4812
2010-02-28,BBY,BEST BUY CO INC,10566.0,18302.0,615.0,6320.0,2398.0,36590.0,418.815,698.0,,5132.0,5342.0,1104.0,944.0,3383.0,234.0,180.0,3.1,1317.0,2981.0,-609.0,5486.0,8978.0,11338.0,1317.0,2206.0,2287.0,4070.0,0.0,0.0,0.0,49694.0,6320.0,137.0,94.0,,9873.0,15286.7475,36.5,5731
2011-02-28,BBY,BEST BUY CO INC,10473.0,17849.0,744.0,6602.0,1613.0,36619.0,392.59,998.0,,3021.0,3120.0,711.0,992.0,4082.0,237.0,180.0,3.08,1277.0,2864.0,-400.0,5897.0,8663.0,10557.0,1277.0,1190.0,2336.0,3823.0,0.0,0.0,0.0,50272.0,6602.0,68.0,87.0,,10325.0,12657.1016,32.24,5731
2012-02-29,BBY,BEST BUY CO INC,10297.0,16005.0,766.0,3745.0,1658.0,37173.0,341.4,523.0,,3921.0,3412.0,1685.0,940.0,4781.0,228.0,167.0,-2.89,-1057.0,1751.0,120.0,5731.0,8855.0,11639.0,-1231.0,3293.0,2350.0,3471.0,0.0,0.0,0.0,50705.0,3745.0,16.0,134.0,,10242.0,8432.58,24.7,5731
2013-01-31,BBY,BEST BUY CO INC,12047.0,16787.0,705.0,3061.0,2189.0,33439.0,338.276,1143.0,,1741.0,1614.0,1153.0,996.0,5105.0,224.0,165.0,-1.31,-443.0,921.0,-912.0,6571.0,10810.0,13072.0,-441.0,1454.0,1148.0,3270.0,0.0,0.0,0.0,45085.0,3061.0,10.0,112.0,0.0,9502.0,5500.3678,16.26,5731
2014-01-31,BBY,BEST BUY CO INC,10485.0,14013.0,547.0,3986.0,3209.0,32268.0,346.751,45.0,,2414.0,2033.0,1612.0,716.0,4977.0,233.0,140.0,1.98,687.0,526.0,597.0,5376.0,7436.0,10024.0,532.0,1094.0,1070.0,2598.0,0.0,0.0,0.0,42410.0,3986.0,21.0,100.0,0.0,8356.0,8162.5185,23.54,5731
2015-01-31,BBY,BEST BUY CO INC,11729.0,15256.0,561.0,4995.0,4072.0,30636.0,351.468,41.0,,0.0,24.0,1580.0,656.0,5365.0,251.0,125.0,3.53,1246.0,482.0,-141.0,5174.0,7777.0,10256.0,1233.0,1935.0,1455.0,2295.0,0.0,0.0,0.0,40339.0,4995.0,11.0,90.0,0.0,7592.0,12371.6736,35.2,5731
2016-01-31,BBY,BEST BUY CO INC,9886.0,13519.0,649.0,4378.0,3466.0,29767.0,323.779,395.0,,0.0,28.0,1339.0,657.0,5761.0,499.0,125.0,2.3,807.0,443.0,86.0,5051.0,6925.0,9141.0,897.0,1322.0,1505.0,2346.0,0.0,0.0,0.0,39528.0,4378.0,0.0,80.0,0.0,7599.0,9043.1475,27.93,5731
2017-01-31,BBY,BEST BUY CO INC,10516.0,13856.0,582.0,4709.0,4114.0,29492.0,311.108,44.0,,0.0,394.0,1321.0,654.0,5850.0,505.0,125.0,3.74,1207.0,443.0,193.0,4864.0,7122.0,9147.0,1228.0,2545.0,1733.0,2293.0,0.0,0.0,0.0,39403.0,4709.0,0.0,72.0,0.0,7524.0,13850.5282,44.52,5731
2018-01-31,BBY,BEST BUY CO INC,9829.0,13049.0,688.0,3612.0,3332.0,31592.0,282.988,544.0,,0.0,46.0,811.0,683.0,6279.0,409.0,125.0,3.26,999.0,443.0,-335.0,5209.0,7817.0,9437.0,1000.0,2141.0,1953.0,2421.0,0.0,0.0,0.0,42151.0,3612.0,0.0,75.0,0.0,7923.0,20675.1033,73.06,5731
2019-01-31,BBY,BEST BUY CO INC,8870.0,12901.0,819.0,3306.0,2184.0,32148.0,265.703,56.0,,498.0,546.0,1332.0,770.0,6690.0,497.0,125.0,5.2,1464.0,1283.0,-194.0,5409.0,7513.0,9595.0,1464.0,2408.0,1966.0,2510.0,0.0,0.0,0.0,42879.0,3306.0,0.0,73.0,0.0,7995.0,15740.2457,59.24,5731
2020-01-31,BBY,BEST BUY CO INC,8857.0,15591.0,743.0,3479.0,2355.0,32850.0,256.494,674.0,,0.0,15.0,3395.0,812.0,6900.0,527.0,125.0,5.75,1541.0,1365.0,237.0,5174.0,8060.0,12112.0,1541.0,2565.0,2053.0,5037.0,0.0,0.0,0.0,43638.0,3479.0,29.0,64.0,0.0,7923.0,21722.4769,84.69,5731
2021-01-31,BBY,BEST BUY CO INC,12540.0,19067.0,713.0,4587.0,5625.0,35928.0,257.0,817.0,,1892.0,1916.0,3265.0,839.0,6996.0,568.0,102.0,6.84,1798.0,1287.0,-435.0,5612.0,10521.0,14480.0,1798.0,4927.0,2606.0,4872.0,0.0,0.0,0.0,47262.0,4587.0,0.0,52.0,0.0,7889.0,27966.74,108.82,5731
2009-12-31,RHI,ROBERT HALF INC,922.634,1283.535,41.248,899.81,365.794,1869.062,148.645,0.113,,0.0,0.105,1.779,65.266,492.026,72.149,166.9,0.24,37.263,189.728,0.0,0.0,366.968,383.725,35.067,240.153,65.32,124.658,0.0,0.0,0.0,3036.547,899.81,0.0,0.5,,1036.899,3973.2809,26.73,7363
2010-12-31,RHI,ROBERT HALF INC,971.86,1273.984,35.088,834.371,315.137,1925.513,146.183,0.123,,0.0,0.113,1.656,55.958,491.211,76.591,186.4,0.44,66.069,190.006,0.0,0.0,408.46,439.613,63.729,175.883,114.589,103.651,0.0,0.0,0.0,3175.093,834.371,,0.6,,1079.033,4473.1998,30.6,7363
2011-12-31,RHI,ROBERT HALF INC,1006.678,1311.836,56.535,800.505,279.336,2236.112,142.086,0.111,,0.0,0.091,1.545,51.415,502.522,80.303,199.3,1.04,149.922,189.473,0.0,0.0,473.001,511.331,147.763,256.316,249.265,107.972,0.0,0.0,0.0,3776.976,800.505,14.377,,,1240.184,4043.7676,28.46,7363
2012-12-31,RHI,ROBERT HALF INC,1064.685,1381.271,50.056,842.011,287.635,2413.827,139.439,0.117,,0.0,0.107,1.428,48.724,544.135,84.129,203.0,1.5,209.942,203.595,0.0,0.0,501.637,539.26,208.861,289.177,362.048,107.68,0.0,0.0,0.0,4111.213,842.011,14.244,,,1286.614,4436.949,31.82,7363
2013-12-31,RHI,ROBERT HALF INC,1172.528,1490.271,53.725,919.643,275.764,2475.731,137.466,0.128,,0.0,4.496,1.3,48.772,566.211,89.187,210.0,1.83,252.195,201.389,0.0,0.0,535.853,570.628,252.192,309.217,396.577,112.644,0.0,0.0,0.0,4245.895,919.643,10.601,,,1324.815,5772.1973,41.99,7363
2014-12-31,RHI,ROBERT HALF INC,1323.283,1647.267,62.83,979.858,287.119,2722.974,135.134,0.14,,0.0,0.128,1.159,49.681,578.612,97.604,225.0,2.26,305.928,199.488,0.0,0.0,623.362,667.409,305.928,340.698,496.625,121.754,0.0,0.0,0.0,4695.014,979.858,26.807,,,1425.734,7889.1229,58.38,7363
2015-12-31,RHI,ROBERT HALF INC,1343.681,1702.96,75.057,1003.781,224.577,2927.189,131.156,0.153,,0.0,0.14,1.007,53.465,583.661,107.561,236.1,2.69,357.796,213.087,0.0,0.0,655.549,699.179,357.796,438.236,580.48,142.906,0.0,0.0,0.0,5094.933,1003.781,29.139,,,1533.799,6182.6938,47.14,7363
2016-12-31,RHI,ROBERT HALF INC,1284.234,1777.971,82.956,1086.599,260.201,3026.645,127.797,0.167,,0.0,0.154,0.84,64.315,627.733,114.164,231.4,2.67,343.389,213.464,0.0,0.0,679.896,691.372,343.389,442.081,562.222,161.509,0.0,0.0,0.0,5250.399,1086.599,0.273,,,1597.217,6233.9377,48.78,7363
2017-12-31,RHI,ROBERT HALF INC,1431.869,1867.454,40.753,1105.265,294.753,3039.047,124.261,0.183,,0.0,0.167,0.657,65.493,664.484,121.0,228.6,2.33,290.584,215.831,0.0,0.0,747.896,762.189,290.584,452.991,515.717,144.887,0.0,0.0,0.0,5266.789,1105.265,0.467,,,1646.532,6901.4559,55.54,7363
2018-12-31,RHI,ROBERT HALF INC,1473.61,1903.097,42.484,1063.198,276.579,3326.013,119.078,0.2,,0.0,0.183,0.457,65.949,709.056,136.423,231.6,3.57,434.288,213.107,0.0,0.0,819.536,839.899,434.288,572.322,587.22,125.176,0.0,0.0,0.0,5800.271,1063.198,0.919,,,1821.089,6811.2616,57.2,7363
2019-12-31,RHI,ROBERT HALF INC,1628.849,2311.408,59.464,1143.683,270.478,3479.649,115.12,71.626,,0.0,0.2,202.2,65.625,566.623,145.631,221.6,3.9,454.433,212.116,0.0,0.0,940.692,1167.725,454.433,519.629,620.39,369.414,0.0,0.0,0.0,6074.432,1143.683,1.271,,,1908.768,7269.828,63.15,7363
2020-12-31,RHI,ROBERT HALF INC,1842.738,2557.424,33.377,1205.289,981.06,3034.108,113.128,78.843,,0.0,0.218,223.869,63.5,555.867,155.935,163.5,2.7,306.276,228.649,0.0,0.0,1046.626,1352.135,306.276,596.528,345.351,372.505,0.0,0.0,0.0,5109.0,1205.289,0.629,,,1666.041,7068.2374,62.48,7363
2009-12-31,BMY,BRISTOL-MYERS SQUIBB CO,13958.0,31008.0,730.0,14843.0,8514.0,4376.0,1714.0,231.0,-26.0,1683.0,212.0,6130.0,647.0,3840.0,2483.0,28.0,1.63,3239.0,8083.0,82.0,1413.0,6313.0,16223.0,10552.0,4065.0,5266.0,5055.0,0.0,0.0,0.0,18808.0,14843.0,31.0,197.0,3647.0,8519.0,43278.5,25.25,2834
2010-12-31,BMY,BRISTOL-MYERS SQUIBB CO,13273.0,31076.0,424.0,15713.0,7301.0,4420.0,1704.0,117.0,-33.0,6.0,936.0,5328.0,744.0,3596.0,2202.0,27.0,1.8,3102.0,8603.0,156.0,1204.0,6739.0,15438.0,3090.0,4491.0,6136.0,4664.0,0.0,0.0,0.0,19484.0,15713.0,54.0,153.0,3566.0,8184.0,45121.92,26.48,2834
2011-12-31,BMY,BRISTOL-MYERS SQUIBB CO,15318.0,32970.0,367.0,15956.0,8733.0,4722.0,1690.0,115.0,-1.0,0.0,78.0,5376.0,801.0,3860.0,2254.0,27.0,2.16,3709.0,8710.0,-193.0,1384.0,7780.0,17103.0,3701.0,4840.0,6779.0,4521.0,0.0,0.0,0.0,21244.0,15956.0,107.0,145.0,3839.0,8942.0,59555.6,35.24,2834
2012-12-31,BMY,BRISTOL-MYERS SQUIBB CO,9521.0,35897.0,548.0,13623.0,2829.0,3474.0,1638.0,826.0,49.0,1950.0,2108.0,6568.0,989.0,4050.0,2286.0,28.0,1.16,1960.0,16413.0,-103.0,1657.0,8279.0,22259.0,1959.0,6941.0,4491.0,5333.0,0.0,0.0,0.0,17621.0,13623.0,383.0,182.0,3904.0,8667.0,53382.42,32.59,2834
2013-12-31,BMY,BRISTOL-MYERS SQUIBB CO,18916.0,38592.0,537.0,15154.0,4525.0,3272.0,1649.0,386.0,198.0,1489.0,597.0,7981.0,1311.0,4264.0,2309.0,28.0,1.54,2563.0,9414.0,-45.0,1498.0,12440.0,23356.0,2563.0,3545.0,3148.0,4579.0,0.0,0.0,0.0,16385.0,15154.0,73.0,199.0,3731.0,8654.0,87644.35,53.15,2834
2014-12-31,BMY,BRISTOL-MYERS SQUIBB CO,14608.0,33749.0,526.0,14852.0,7435.0,2952.0,1661.0,590.0,244.0,0.0,676.0,7242.0,829.0,4649.0,2398.0,25.0,1.2,2004.0,8780.0,-254.0,1560.0,8461.0,18766.0,2004.0,3148.0,3190.0,4417.0,0.0,0.0,0.0,15879.0,14852.0,60.0,206.0,4534.0,8908.0,98048.83,59.03,2834
2015-12-31,BMY,BRISTOL-MYERS SQUIBB CO,10415.0,31748.0,820.0,14266.0,4270.0,3142.0,1669.0,139.0,-449.0,1268.0,1957.0,6550.0,683.0,4219.0,2477.0,25.0,0.93,1565.0,8300.0,97.0,1221.0,8017.0,17324.0,1565.0,1832.0,2175.0,4412.0,0.0,0.0,0.0,16560.0,14266.0,31.0,186.0,5920.0,10560.0,114810.51,68.79,2834
2016-12-31,BMY,BRISTOL-MYERS SQUIBB CO,13704.0,33707.0,1215.0,16177.0,6350.0,4299.0,1672.0,992.0,125.0,0.0,15.0,5716.0,626.0,4193.0,2547.0,25.0,2.65,4457.0,8260.0,-152.0,1241.0,8841.0,17360.0,4457.0,2850.0,4747.0,4980.0,0.0,0.0,0.0,19427.0,16177.0,47.0,177.0,4940.0,9755.0,97711.68,58.44,2834
2017-12-31,BMY,BRISTOL-MYERS SQUIBB CO,14854.0,33551.0,1055.0,11741.0,6812.0,5045.0,1633.0,987.0,727.0,1488.0,1224.0,6975.0,872.0,3986.0,2577.0,23.7,0.61,1007.0,8073.0,-29.0,1166.0,9563.0,21704.0,1007.0,5275.0,4220.0,5001.0,0.0,0.0,0.0,20776.0,11741.0,45.0,211.0,6411.0,10639.0,100070.24,61.28,2834
